% Spectrum for month 1, day 11.
%
% The first column contains the channel number (0-8191)
% and the second contains the number of counts in that channel.
%
% E1 = 1.7238 MeV
% E3 = 3.7010 MeV
% E4 = 3.8405 MeV
%
485	1141
486	1134
487	1165
488	1149
489	1146
490	1253
491	1140
492	1170
493	1176
494	1119
495	1093
496	1139
497	1107
498	1169
499	1208
500	1191
501	1158
502	1132
503	1206
504	1154
505	1218
506	1170
507	1187
508	1172
509	1190
510	1140
511	1146
512	1181
513	1188
514	1133
515	1136
516	1191
517	1230
518	1146
519	1167
520	1163
521	1174
522	1130
523	1220
524	1145
525	1227
526	1216
527	1246
528	1178
529	1250
530	1208
531	1193
532	1182
533	1264
534	1215
535	1225
536	1189
537	1231
538	1219
539	1261
540	1180
541	1182
542	1254
543	1202
544	1256
545	1217
546	1232
547	1214
548	1292
549	1228
550	1219
551	1234
552	1205
553	1242
554	1239
555	1239
556	1201
557	1188
558	1257
559	1262
560	1281
561	1266
562	1225
563	1217
564	1281
565	1168
566	1304
567	1203
568	1272
569	1260
570	1255
571	1263
572	1303
573	1211
574	1227
575	1240
576	1293
577	1298
578	1231
579	1317
580	1269
581	1303
582	1271
583	1269
584	1298
585	1298
586	1270
587	1290
588	1281
589	1229
590	1235
591	1261
592	1215
593	1225
594	1310
595	1339
596	1270
597	1373
598	1327
599	1237
600	1292
601	1255
602	1310
603	1299
604	1310
605	1306
606	1234
607	1296
608	1270
609	1269
610	1335
611	1276
612	1264
613	1389
614	1262
615	1309
616	1352
617	1349
618	1386
619	1287
620	1294
621	1345
622	1322
623	1352
624	1348
625	1280
626	1347
627	1279
628	1256
629	1369
630	1412
631	1267
632	1344
633	1286
634	1369
635	1318
636	1333
637	1349
638	1389
639	1403
640	1324
641	1338
642	1367
643	1359
644	1282
645	1368
646	1345
647	1375
648	1332
649	1336
650	1328
651	1375
652	1369
653	1337
654	1352
655	1413
656	1371
657	1372
658	1339
659	1373
660	1414
661	1394
662	1359
663	1357
664	1413
665	1395
666	1330
667	1391
668	1363
669	1407
670	1392
671	1390
672	1383
673	1391
674	1426
675	1411
676	1377
677	1397
678	1387
679	1308
680	1442
681	1376
682	1402
683	1423
684	1431
685	1370
686	1435
687	1442
688	1401
689	1457
690	1428
691	1376
692	1455
693	1461
694	1395
695	1447
696	1386
697	1408
698	1371
699	1471
700	1458
701	1464
702	1429
703	1501
704	1422
705	1420
706	1447
707	1463
708	1466
709	1435
710	1452
711	1506
712	1373
713	1421
714	1471
715	1386
716	1404
717	1379
718	1412
719	1493
720	1433
721	1466
722	1456
723	1433
724	1439
725	1463
726	1514
727	1494
728	1436
729	1465
730	1417
731	1578
732	1489
733	1497
734	1494
735	1478
736	1447
737	1415
738	1448
739	1474
740	1484
741	1455
742	1542
743	1523
744	1477
745	1498
746	1479
747	1482
748	1457
749	1394
750	1486
751	1513
752	1492
753	1520
754	1512
755	1473
756	1493
757	1429
758	1529
759	1559
760	1478
761	1503
762	1454
763	1479
764	1542
765	1501
766	1497
767	1488
768	1503
769	1492
770	1574
771	1571
772	1517
773	1467
774	1554
775	1570
776	1469
777	1497
778	1551
779	1482
780	1606
781	1558
782	1499
783	1532
784	1554
785	1495
786	1516
787	1549
788	1586
789	1450
790	1504
791	1511
792	1492
793	1558
794	1571
795	1554
796	1488
797	1559
798	1540
799	1520
800	1484
801	1519
802	1545
803	1587
804	1570
805	1595
806	1587
807	1556
808	1499
809	1552
810	1588
811	1637
812	1530
813	1593
814	1602
815	1529
816	1545
817	1570
818	1576
819	1548
820	1586
821	1620
822	1549
823	1556
824	1604
825	1631
826	1546
827	1514
828	1512
829	1626
830	1564
831	1627
832	1523
833	1549
834	1545
835	1533
836	1616
837	1552
838	1578
839	1541
840	1643
841	1617
842	1615
843	1618
844	1659
845	1637
846	1575
847	1618
848	1659
849	1535
850	1679
851	1599
852	1644
853	1693
854	1538
855	1642
856	1624
857	1642
858	1551
859	1641
860	1640
861	1551
862	1567
863	1606
864	1607
865	1630
866	1600
867	1637
868	1577
869	1663
870	1660
871	1594
872	1586
873	1643
874	1597
875	1665
876	1580
877	1568
878	1630
879	1641
880	1600
881	1674
882	1617
883	1581
884	1644
885	1650
886	1667
887	1682
888	1624
889	1667
890	1702
891	1644
892	1625
893	1645
894	1637
895	1712
896	1602
897	1679
898	1727
899	1680
900	1719
901	1640
902	1631
903	1630
904	1594
905	1630
906	1687
907	1696
908	1711
909	1653
910	1646
911	1691
912	1647
913	1670
914	1675
915	1737
916	1744
917	1701
918	1663
919	1660
920	1614
921	1682
922	1725
923	1671
924	1697
925	1713
926	1641
927	1704
928	1636
929	1712
930	1724
931	1719
932	1712
933	1686
934	1695
935	1694
936	1670
937	1677
938	1665
939	1664
940	1737
941	1701
942	1748
943	1721
944	1751
945	1663
946	1833
947	1767
948	1690
949	1752
950	1752
951	1789
952	1713
953	1705
954	1729
955	1743
956	1710
957	1745
958	1657
959	1712
960	1675
961	1689
962	1689
963	1690
964	1752
965	1749
966	1633
967	1797
968	1735
969	1829
970	1786
971	1745
972	1788
973	1657
974	1756
975	1674
976	1786
977	1689
978	1752
979	1804
980	1719
981	1772
982	1755
983	1774
984	1798
985	1760
986	1690
987	1736
988	1730
989	1749
990	1789
991	1768
992	1761
993	1771
994	1712
995	1789
996	1731
997	1769
998	1813
999	1765
1000	1795
1001	1777
1002	1724
1003	1770
1004	1773
1005	1805
1006	1773
1007	1707
1008	1729
1009	1796
1010	1785
1011	1743
1012	1855
1013	1753
1014	1739
1015	1765
1016	1771
1017	1749
1018	1834
1019	1746
1020	1764
1021	1805
1022	1801
1023	1782
1024	1797
1025	1803
1026	1736
1027	1798
1028	1760
1029	1721
1030	1736
1031	1747
1032	1819
1033	1798
1034	1861
1035	1859
1036	1776
1037	1798
1038	1819
1039	1810
1040	1763
1041	1815
1042	1783
1043	1736
1044	1793
1045	1828
1046	1702
1047	1775
1048	1802
1049	1868
1050	1789
1051	1833
1052	1766
1053	1832
1054	1849
1055	1858
1056	1756
1057	1719
1058	1774
1059	1812
1060	1807
1061	1858
1062	1792
1063	1726
1064	1809
1065	1774
1066	1831
1067	1838
1068	1773
1069	1850
1070	1852
1071	1814
1072	1837
1073	1843
1074	1770
1075	1820
1076	1833
1077	1788
1078	1892
1079	1776
1080	1863
1081	1842
1082	1823
1083	1866
1084	1809
1085	1841
1086	1800
1087	1855
1088	1854
1089	1920
1090	1919
1091	1876
1092	1875
1093	1952
1094	1761
1095	1913
1096	1778
1097	1944
1098	1862
1099	1847
1100	1836
1101	1744
1102	1748
1103	1872
1104	1836
1105	1854
1106	1827
1107	1929
1108	1831
1109	1896
1110	1886
1111	1877
1112	1940
1113	1792
1114	1870
1115	1926
1116	1854
1117	1834
1118	1916
1119	1826
1120	1770
1121	1859
1122	1849
1123	1877
1124	1852
1125	1865
1126	1835
1127	1861
1128	1877
1129	1895
1130	1871
1131	1893
1132	1854
1133	1834
1134	1897
1135	1831
1136	1880
1137	1913
1138	1957
1139	1929
1140	1914
1141	1835
1142	1918
1143	1869
1144	1832
1145	1924
1146	1819
1147	1924
1148	1976
1149	1797
1150	1842
1151	1941
1152	1851
1153	1827
1154	1884
1155	1897
1156	1870
1157	1895
1158	1919
1159	1859
1160	1842
1161	1905
1162	1917
1163	1861
1164	1873
1165	1830
1166	1870
1167	1978
1168	1931
1169	1874
1170	1874
1171	1847
1172	1919
1173	1972
1174	1898
1175	1991
1176	1887
1177	1896
1178	2008
1179	1897
1180	1925
1181	2022
1182	1813
1183	1883
1184	1954
1185	1989
1186	1967
1187	1960
1188	1876
1189	1870
1190	1988
1191	1905
1192	1851
1193	1874
1194	1940
1195	1966
1196	1861
1197	1892
1198	1921
1199	1861
1200	1901
1201	1921
1202	1951
1203	1902
1204	1889
1205	1935
1206	1933
1207	1984
1208	1927
1209	1953
1210	1880
1211	1951
1212	1942
1213	1949
1214	1926
1215	1956
1216	1933
1217	2024
1218	2002
1219	1979
1220	1954
1221	1946
1222	1979
1223	1902
1224	1947
1225	1983
1226	1984
1227	1941
1228	1994
1229	1911
1230	1927
1231	1969
1232	2007
1233	1949
1234	1926
1235	1838
1236	1993
1237	1978
1238	1946
1239	1973
1240	1943
1241	1964
1242	1932
1243	1983
1244	1965
1245	1927
1246	1987
1247	1938
1248	1968
1249	1963
1250	1991
1251	1916
1252	2018
1253	2004
1254	1968
1255	1966
1256	1892
1257	2003
1258	1910
1259	1992
1260	2003
1261	1956
1262	1884
1263	1936
1264	1964
1265	1931
1266	1952
1267	2004
1268	2032
1269	1980
1270	1934
1271	2062
1272	1916
1273	2013
1274	1949
1275	2036
1276	2011
1277	1976
1278	1842
1279	1993
1280	1992
1281	1965
1282	2020
1283	1975
1284	1940
1285	1980
1286	1983
1287	2054
1288	2057
1289	1886
1290	1990
1291	2013
1292	1962
1293	1951
1294	2040
1295	1961
1296	2061
1297	1957
1298	2040
1299	1939
1300	2006
1301	2003
1302	2034
1303	1988
1304	2053
1305	1963
1306	1963
1307	1917
1308	1994
1309	2016
1310	1909
1311	2101
1312	1967
1313	2007
1314	1922
1315	1946
1316	2087
1317	2022
1318	1971
1319	2054
1320	1999
1321	2010
1322	1999
1323	2057
1324	1990
1325	1961
1326	1923
1327	2009
1328	2038
1329	2043
1330	1933
1331	2025
1332	1945
1333	2044
1334	2106
1335	2009
1336	1992
1337	2020
1338	2029
1339	2036
1340	1986
1341	1892
1342	2037
1343	2006
1344	1980
1345	2047
1346	1975
1347	2026
1348	2010
1349	1920
1350	2021
1351	1973
1352	2007
1353	2001
1354	1950
1355	2046
1356	1969
1357	1896
1358	2030
1359	2077
1360	2073
1361	2021
1362	1979
1363	2018
1364	1939
1365	2065
1366	2055
1367	1957
1368	1940
1369	2052
1370	2052
1371	2047
1372	2056
1373	2045
1374	1948
1375	2031
1376	2023
1377	2056
1378	2073
1379	1988
1380	2032
1381	2055
1382	1997
1383	2088
1384	1996
1385	2011
1386	2060
1387	2025
1388	2012
1389	2012
1390	2077
1391	2013
1392	2054
1393	1945
1394	2058
1395	2000
1396	1925
1397	2042
1398	2068
1399	2013
1400	1980
1401	2006
1402	2039
1403	2032
1404	2132
1405	2020
1406	2017
1407	2083
1408	1990
1409	2033
1410	2112
1411	2081
1412	2012
1413	2049
1414	2026
1415	1969
1416	2038
1417	2000
1418	2030
1419	2111
1420	1999
1421	2041
1422	2043
1423	2120
1424	2017
1425	2052
1426	2026
1427	2019
1428	2021
1429	2038
1430	1962
1431	2046
1432	2114
1433	2069
1434	2070
1435	2080
1436	2009
1437	2048
1438	2058
1439	2069
1440	2077
1441	2102
1442	2077
1443	1986
1444	2065
1445	2018
1446	2015
1447	1976
1448	2058
1449	2051
1450	2042
1451	2064
1452	2095
1453	2101
1454	2015
1455	2064
1456	2033
1457	1994
1458	2040
1459	2127
1460	2079
1461	2054
1462	2039
1463	2062
1464	2013
1465	2044
1466	2014
1467	2110
1468	2055
1469	2076
1470	2044
1471	2127
1472	2070
1473	2040
1474	2073
1475	2103
1476	2113
1477	2094
1478	2039
1479	2086
1480	2115
1481	2066
1482	2016
1483	2179
1484	2135
1485	1949
1486	1982
1487	2042
1488	2023
1489	1997
1490	2154
1491	2038
1492	2129
1493	1998
1494	2181
1495	1971
1496	2090
1497	1991
1498	1994
1499	2021
1500	2072
1501	2067
1502	2046
1503	2190
1504	1983
1505	2074
1506	1996
1507	2124
1508	2078
1509	1977
1510	2110
1511	2094
1512	1999
1513	2006
1514	1989
1515	2086
1516	2068
1517	2122
1518	2081
1519	2070
1520	2099
1521	2118
1522	2062
1523	2140
1524	2056
1525	2101
1526	2056
1527	2120
1528	2053
1529	1990
1530	1996
1531	2129
1532	2070
1533	2035
1534	2099
1535	2112
1536	2151
1537	2124
1538	2100
1539	2043
1540	2076
1541	2158
1542	2078
1543	2071
1544	2063
1545	2131
1546	2078
1547	2158
1548	2023
1549	2027
1550	2115
1551	2124
1552	2113
1553	2036
1554	2101
1555	2110
1556	2112
1557	2152
1558	2146
1559	2134
1560	2099
1561	2049
1562	2030
1563	2113
1564	2087
1565	2134
1566	2164
1567	2094
1568	2040
1569	2115
1570	2041
1571	2181
1572	2145
1573	2023
1574	2102
1575	2118
1576	2131
1577	2098
1578	2080
1579	2058
1580	2144
1581	2074
1582	2078
1583	2034
1584	2080
1585	2126
1586	2135
1587	2012
1588	2053
1589	2111
1590	2108
1591	2047
1592	2059
1593	2109
1594	2078
1595	2112
1596	2079
1597	2079
1598	2031
1599	2088
1600	2117
1601	2048
1602	2050
1603	2052
1604	2161
1605	2113
1606	2147
1607	2081
1608	2053
1609	2099
1610	2060
1611	2088
1612	2069
1613	2078
1614	2054
1615	2087
1616	2023
1617	2072
1618	2069
1619	2036
1620	2109
1621	2041
1622	2206
1623	2086
1624	2062
1625	2090
1626	2013
1627	2132
1628	2098
1629	2111
1630	2120
1631	2091
1632	2085
1633	2095
1634	2013
1635	2086
1636	2072
1637	2094
1638	2097
1639	2192
1640	2111
1641	2129
1642	2045
1643	2123
1644	2129
1645	2008
1646	2068
1647	2084
1648	2201
1649	2173
1650	2056
1651	2124
1652	2034
1653	2034
1654	2065
1655	2132
1656	2117
1657	2132
1658	2044
1659	2127
1660	2195
1661	2059
1662	2042
1663	2095
1664	2124
1665	2104
1666	2013
1667	2114
1668	2084
1669	2099
1670	2156
1671	2150
1672	2165
1673	2056
1674	2095
1675	2144
1676	2081
1677	2104
1678	2031
1679	2034
1680	2084
1681	2184
1682	1997
1683	2081
1684	2092
1685	2136
1686	2168
1687	2001
1688	2011
1689	2083
1690	2134
1691	2107
1692	2071
1693	2011
1694	2180
1695	1988
1696	2084
1697	2040
1698	2106
1699	2153
1700	2066
1701	2091
1702	2086
1703	2027
1704	2096
1705	2030
1706	2156
1707	2051
1708	2100
1709	2079
1710	2124
1711	2103
1712	2075
1713	1995
1714	2100
1715	2047
1716	2177
1717	2109
1718	2132
1719	2102
1720	2003
1721	2163
1722	2098
1723	2166
1724	2101
1725	2070
1726	2054
1727	1981
1728	2112
1729	2012
1730	2073
1731	2031
1732	2108
1733	2120
1734	2070
1735	2018
1736	2056
1737	2058
1738	2088
1739	2158
1740	2049
1741	2111
1742	2053
1743	2061
1744	2046
1745	2071
1746	2125
1747	2132
1748	2070
1749	2052
1750	2012
1751	2162
1752	2131
1753	2166
1754	2096
1755	2162
1756	2107
1757	2047
1758	2057
1759	2085
1760	2158
1761	2064
1762	2030
1763	2099
1764	2079
1765	2141
1766	2041
1767	2075
1768	2015
1769	2002
1770	2021
1771	2040
1772	2054
1773	2111
1774	2065
1775	2168
1776	2139
1777	2071
1778	2078
1779	2074
1780	2042
1781	2066
1782	2079
1783	2064
1784	2095
1785	2027
1786	2079
1787	2003
1788	2048
1789	2140
1790	2095
1791	2018
1792	2102
1793	2060
1794	2026
1795	2114
1796	2003
1797	2066
1798	2077
1799	2046
1800	2015
1801	2084
1802	2125
1803	2050
1804	2122
1805	2101
1806	2000
1807	2064
1808	2103
1809	2091
1810	2047
1811	2081
1812	2147
1813	2078
1814	2052
1815	2040
1816	2160
1817	2062
1818	2136
1819	2084
1820	2002
1821	2089
1822	1982
1823	2119
1824	2015
1825	2020
1826	2100
1827	2152
1828	2033
1829	2030
1830	2162
1831	2126
1832	2073
1833	2063
1834	2063
1835	2094
1836	1997
1837	2042
1838	2055
1839	2055
1840	2077
1841	2070
1842	2124
1843	2068
1844	2065
1845	2035
1846	2068
1847	2128
1848	2067
1849	2041
1850	2052
1851	2093
1852	1961
1853	2006
1854	1981
1855	2078
1856	2138
1857	2076
1858	2033
1859	2031
1860	2131
1861	2109
1862	2050
1863	1999
1864	2059
1865	2079
1866	2087
1867	2005
1868	2104
1869	2035
1870	2056
1871	2021
1872	2088
1873	2058
1874	2033
1875	2075
1876	2065
1877	2039
1878	2046
1879	2103
1880	2106
1881	2073
1882	2094
1883	2124
1884	2134
1885	2103
1886	2074
1887	2068
1888	1984
1889	2074
1890	2056
1891	2048
1892	2125
1893	2000
1894	2038
1895	2025
1896	1998
1897	2106
1898	2102
1899	2016
1900	2022
1901	2078
1902	2074
1903	2065
1904	2142
1905	2050
1906	1914
1907	2032
1908	2113
1909	2054
1910	2055
1911	1968
1912	2089
1913	2024
1914	2046
1915	2134
1916	2079
1917	2052
1918	2007
1919	2020
1920	2071
1921	2035
1922	2156
1923	2043
1924	2044
1925	2009
1926	2067
1927	1963
1928	2041
1929	1990
1930	2096
1931	2074
1932	2025
1933	1996
1934	2030
1935	2035
1936	2135
1937	2043
1938	1951
1939	2053
1940	2001
1941	2079
1942	1948
1943	2018
1944	2000
1945	2129
1946	1989
1947	1960
1948	1941
1949	1948
1950	1956
1951	1995
1952	2003
1953	1908
1954	2060
1955	2027
1956	2026
1957	2023
1958	2037
1959	1983
1960	2077
1961	2035
1962	2011
1963	2031
1964	2069
1965	1970
1966	1962
1967	2007
1968	2033
1969	1970
1970	2032
1971	2141
1972	1964
1973	2004
1974	2033
1975	2038
1976	1995
1977	2055
1978	1974
1979	1957
1980	1977
1981	2073
1982	1988
1983	2071
1984	2045
1985	2007
1986	1994
1987	2019
1988	1978
1989	2046
1990	1995
1991	2021
1992	1954
1993	2102
1994	1962
1995	2035
1996	2005
1997	1842
1998	2069
1999	1998
2000	2013
2001	2060
2002	1931
2003	2072
2004	1978
2005	1986
2006	1976
2007	1974
2008	1997
2009	1967
2010	1939
2011	1994
2012	1989
2013	1961
2014	2025
2015	2017
2016	1934
2017	1998
2018	2007
2019	2024
2020	2019
2021	1975
2022	2038
2023	1897
2024	1975
2025	2054
2026	2015
2027	2007
2028	2038
2029	1942
2030	2001
2031	1923
2032	2050
2033	2031
2034	1954
2035	1956
2036	1929
2037	2017
2038	1977
2039	1980
2040	1942
2041	1911
2042	1975
2043	1890
2044	1977
2045	1932
2046	1964
2047	1894
2048	1998
2049	1954
2050	1972
2051	1996
2052	1921
2053	1973
2054	1934
2055	1963
2056	1974
2057	2027
2058	1981
2059	1987
2060	1944
2061	2025
2062	1936
2063	1902
2064	1923
2065	2001
2066	1940
2067	1984
2068	1990
2069	1956
2070	2006
2071	2022
2072	2020
2073	1986
2074	1883
2075	1946
2076	2011
2077	2015
2078	1970
2079	1946
2080	2026
2081	1991
2082	1941
2083	1941
2084	1980
2085	1872
2086	2071
2087	1867
2088	1976
2089	1941
2090	1899
2091	1991
2092	2014
2093	1924
2094	1961
2095	1890
2096	1934
2097	1924
2098	1906
2099	1936
2100	1923
2101	1995
2102	1942
2103	1944
2104	1901
2105	1916
2106	1903
2107	1956
2108	1906
2109	1953
2110	1868
2111	1910
2112	1961
2113	1899
2114	1925
2115	1887
2116	1943
2117	1957
2118	1919
2119	1984
2120	1927
2121	1902
2122	2024
2123	1924
2124	1893
2125	2030
2126	1941
2127	1846
2128	1876
2129	1951
2130	1952
2131	2006
2132	1933
2133	1958
2134	1867
2135	2025
2136	1891
2137	1949
2138	1832
2139	1929
2140	1941
2141	1872
2142	1900
2143	1956
2144	1981
2145	1953
2146	1981
2147	1951
2148	2054
2149	2033
2150	1952
2151	1993
2152	1960
2153	1950
2154	2004
2155	2116
2156	2127
2157	2053
2158	2072
2159	2189
2160	2236
2161	2160
2162	2175
2163	2283
2164	2375
2165	2297
2166	2365
2167	2587
2168	2492
2169	2430
2170	2573
2171	2719
2172	2716
2173	2782
2174	2771
2175	2991
2176	2950
2177	3069
2178	3140
2179	3172
2180	3295
2181	3327
2182	3496
2183	3527
2184	3560
2185	3718
2186	3741
2187	3763
2188	3949
2189	4019
2190	4049
2191	4157
2192	4239
2193	4137
2194	4264
2195	4383
2196	4513
2197	4438
2198	4558
2199	4379
2200	4508
2201	4620
2202	4522
2203	4577
2204	4630
2205	4773
2206	4581
2207	4658
2208	4535
2209	4350
2210	4310
2211	4304
2212	4390
2213	4378
2214	4334
2215	4151
2216	4159
2217	4074
2218	3850
2219	3880
2220	3829
2221	3771
2222	3581
2223	3506
2224	3386
2225	3380
2226	3326
2227	3296
2228	3215
2229	3053
2230	3020
2231	2951
2232	2906
2233	2919
2234	2742
2235	2608
2236	2704
2237	2501
2238	2485
2239	2439
2240	2369
2241	2329
2242	2291
2243	2208
2244	2205
2245	2206
2246	2102
2247	2077
2248	2057
2249	2039
2250	1987
2251	2020
2252	1958
2253	2027
2254	1887
2255	1871
2256	1908
2257	1852
2258	1899
2259	1842
2260	1833
2261	1839
2262	1861
2263	1878
2264	1813
2265	1841
2266	1804
2267	1875
2268	1852
2269	1780
2270	1805
2271	1811
2272	1814
2273	1828
2274	1881
2275	1861
2276	1719
2277	1820
2278	1834
2279	1796
2280	1776
2281	1832
2282	1829
2283	1724
2284	1860
2285	1754
2286	1808
2287	1794
2288	1822
2289	1840
2290	1782
2291	1791
2292	1792
2293	1771
2294	1804
2295	1776
2296	1862
2297	1843
2298	1758
2299	1748
2300	1833
2301	1730
2302	1739
2303	1764
2304	1771
2305	1786
2306	1780
2307	1741
2308	1645
2309	1692
2310	1739
2311	1721
2312	1744
2313	1719
2314	1786
2315	1782
2316	1821
2317	1813
2318	1746
2319	1746
2320	1727
2321	1759
2322	1857
2323	1778
2324	1762
2325	1754
2326	1816
2327	1849
2328	1755
2329	1759
2330	1813
2331	1820
2332	1819
2333	1711
2334	1848
2335	1818
2336	1867
2337	1836
2338	1851
2339	1830
2340	1948
2341	1910
2342	2018
2343	1886
2344	1944
2345	2028
2346	2029
2347	1995
2348	2102
2349	2075
2350	2072
2351	2163
2352	2052
2353	2154
2354	2191
2355	2270
2356	2378
2357	2310
2358	2401
2359	2440
2360	2461
2361	2457
2362	2384
2363	2465
2364	2590
2365	2598
2366	2595
2367	2684
2368	2712
2369	2772
2370	2762
2371	2748
2372	2702
2373	2767
2374	2858
2375	2772
2376	2853
2377	2869
2378	2803
2379	2900
2380	2778
2381	2939
2382	2887
2383	2912
2384	2937
2385	2800
2386	2796
2387	2856
2388	2805
2389	2840
2390	2652
2391	2753
2392	2696
2393	2687
2394	2580
2395	2614
2396	2530
2397	2530
2398	2491
2399	2491
2400	2488
2401	2375
2402	2336
2403	2279
2404	2262
2405	2297
2406	2212
2407	2175
2408	2031
2409	2133
2410	2083
2411	1976
2412	2077
2413	1987
2414	2001
2415	1877
2416	1856
2417	1834
2418	1827
2419	1886
2420	1835
2421	1809
2422	1776
2423	1852
2424	1750
2425	1729
2426	1739
2427	1746
2428	1760
2429	1767
2430	1665
2431	1716
2432	1736
2433	1617
2434	1798
2435	1718
2436	1735
2437	1592
2438	1602
2439	1673
2440	1679
2441	1662
2442	1667
2443	1708
2444	1605
2445	1584
2446	1663
2447	1668
2448	1662
2449	1651
2450	1669
2451	1576
2452	1621
2453	1605
2454	1664
2455	1606
2456	1670
2457	1598
2458	1591
2459	1594
2460	1584
2461	1607
2462	1599
2463	1591
2464	1581
2465	1583
2466	1597
2467	1610
2468	1597
2469	1527
2470	1607
2471	1547
2472	1618
2473	1604
2474	1591
2475	1592
2476	1618
2477	1619
2478	1576
2479	1626
2480	1662
2481	1546
2482	1613
2483	1592
2484	1556
2485	1531
2486	1609
2487	1524
2488	1569
2489	1580
2490	1557
2491	1640
2492	1569
2493	1536
2494	1579
2495	1637
2496	1516
2497	1532
2498	1513
2499	1604
2500	1560
2501	1587
2502	1481
2503	1532
2504	1504
2505	1583
2506	1563
2507	1466
2508	1573
2509	1569
2510	1582
2511	1537
2512	1495
2513	1614
2514	1591
2515	1566
2516	1560
2517	1557
2518	1509
2519	1569
2520	1563
2521	1562
2522	1530
2523	1564
2524	1540
2525	1629
2526	1529
2527	1443
2528	1448
2529	1528
2530	1569
